record_id,marital-status
28306,Never-married
28306,Separated
28306,Widowed
6626,Divorced
6626,Married-AF-spouse
6626,Married-civ-spouse
6626,Married-spouse-absent
6626,Never-married
6626,Separated
6626,Widowed
43768,Divorced
43768,Married-AF-spouse
43768,Married-civ-spouse
43768,Married-spouse-absent
43768,Never-married
43768,Separated
43768,Widowed
23749,Divorced
23749,Married-AF-spouse
23749,Married-civ-spouse
23749,Married-spouse-absent
23749,Never-married
23749,Separated
23749,Widowed
41908,Divorced
41908,Married-AF-spouse
41908,Married-civ-spouse
41908,Married-spouse-absent
41908,Never-married
41908,Separated
41908,Widowed
41104,Divorced
41104,Married-AF-spouse
41104,Married-civ-spouse
41104,Married-spouse-absent
41104,Never-married
41104,Separated
41104,Widowed
26682,Never-married
26682,Widowed
34853,Divorced
34853,Married-AF-spouse
34853,Married-civ-spouse
34853,Married-spouse-absent
34853,Never-married
34853,Separated
34853,Widowed
34745,Divorced
34745,Married-AF-spouse
34745,Married-civ-spouse
34745,Married-spouse-absent
34745,Never-married
34745,Separated
34745,Widowed
46426,Never-married
46426,Widowed
6079,Never-married
6079,Widowed
167,Divorced
167,Married-AF-spouse
167,Married-civ-spouse
167,Married-spouse-absent
167,Never-married
167,Separated
167,Widowed
42810,Married-AF-spouse
42810,Married-civ-spouse
42810,Married-spouse-absent
33991,Divorced
33991,Married-AF-spouse
33991,Married-civ-spouse
33991,Married-spouse-absent
33991,Never-married
33991,Separated
33991,Widowed
24208,Never-married
24208,Widowed
35715,Divorced
35715,Married-AF-spouse
35715,Married-civ-spouse
35715,Married-spouse-absent
35715,Never-married
35715,Separated
35715,Widowed
47362,Married-AF-spouse
47362,Married-civ-spouse
47362,Married-spouse-absent
46893,Divorced
46893,Married-AF-spouse
46893,Married-civ-spouse
46893,Married-spouse-absent
46893,Never-married
46893,Separated
46893,Widowed
12209,Married-AF-spouse
12209,Married-civ-spouse
12209,Married-spouse-absent
13453,Divorced
13453,Married-AF-spouse
13453,Married-civ-spouse
13453,Married-spouse-absent
13453,Never-married
13453,Separated
13453,Widowed
23769,Married-AF-spouse
23769,Married-civ-spouse
23769,Married-spouse-absent
30250,Divorced
30250,Married-AF-spouse
30250,Married-civ-spouse
30250,Married-spouse-absent
30250,Never-married
30250,Separated
30250,Widowed
25472,Divorced
25472,Married-AF-spouse
25472,Married-civ-spouse
25472,Married-spouse-absent
25472,Never-married
25472,Separated
25472,Widowed
5578,Divorced
5578,Married-AF-spouse
5578,Married-civ-spouse
5578,Married-spouse-absent
5578,Never-married
5578,Separated
5578,Widowed
7230,Married-AF-spouse
7230,Married-civ-spouse
7230,Married-spouse-absent
24323,Divorced
24323,Married-AF-spouse
24323,Married-civ-spouse
24323,Married-spouse-absent
24323,Never-married
24323,Separated
24323,Widowed
3930,Divorced
3930,Married-AF-spouse
3930,Married-civ-spouse
3930,Married-spouse-absent
3930,Never-married
3930,Separated
3930,Widowed
25040,Never-married
25040,Widowed
37656,Married-AF-spouse
37656,Married-civ-spouse
37656,Married-spouse-absent
44171,Divorced
44171,Married-AF-spouse
44171,Married-civ-spouse
44171,Married-spouse-absent
44171,Never-married
44171,Separated
44171,Widowed
4285,Divorced
4285,Married-AF-spouse
4285,Married-civ-spouse
4285,Married-spouse-absent
4285,Never-married
4285,Separated
4285,Widowed
10149,Divorced
10149,Married-AF-spouse
10149,Married-civ-spouse
10149,Married-spouse-absent
10149,Never-married
10149,Separated
10149,Widowed
7395,Separated
7395,Divorced
827,Divorced
827,Married-AF-spouse
827,Married-civ-spouse
827,Married-spouse-absent
827,Never-married
827,Separated
827,Widowed
43448,Divorced
43448,Married-AF-spouse
43448,Married-civ-spouse
43448,Married-spouse-absent
43448,Never-married
43448,Separated
43448,Widowed
36375,Divorced
36375,Married-AF-spouse
36375,Married-civ-spouse
36375,Married-spouse-absent
36375,Never-married
36375,Separated
36375,Widowed
37968,Never-married
37968,Widowed
47221,Divorced
47221,Married-AF-spouse
47221,Married-civ-spouse
47221,Married-spouse-absent
47221,Never-married
47221,Separated
47221,Widowed
8032,Divorced
8032,Married-AF-spouse
8032,Married-civ-spouse
8032,Married-spouse-absent
8032,Never-married
8032,Separated
8032,Widowed
12499,Never-married
12499,Widowed
27430,Divorced
27430,Married-AF-spouse
27430,Married-civ-spouse
27430,Married-spouse-absent
27430,Never-married
27430,Separated
27430,Widowed
22471,Married-AF-spouse
22471,Married-civ-spouse
22471,Married-spouse-absent
9387,Married-AF-spouse
9387,Married-civ-spouse
9387,Married-spouse-absent
27555,Divorced
27555,Married-AF-spouse
27555,Married-civ-spouse
27555,Married-spouse-absent
27555,Never-married
27555,Separated
27555,Widowed
5372,Divorced
5372,Married-AF-spouse
5372,Married-civ-spouse
5372,Married-spouse-absent
5372,Never-married
5372,Separated
5372,Widowed
29836,Divorced
29836,Married-AF-spouse
29836,Married-civ-spouse
29836,Married-spouse-absent
29836,Never-married
29836,Separated
29836,Widowed
1746,Never-married
1746,Widowed
10641,Separated
10641,Divorced
33169,Never-married
33169,Widowed
3848,Divorced
3848,Married-AF-spouse
3848,Married-civ-spouse
3848,Married-spouse-absent
3848,Never-married
3848,Separated
3848,Widowed
12684,Divorced
12684,Married-AF-spouse
12684,Married-civ-spouse
12684,Married-spouse-absent
12684,Never-married
12684,Separated
12684,Widowed
45107,Divorced
45107,Married-AF-spouse
45107,Married-civ-spouse
45107,Married-spouse-absent
45107,Never-married
45107,Separated
45107,Widowed
9216,Divorced
9216,Married-AF-spouse
9216,Married-civ-spouse
9216,Married-spouse-absent
9216,Never-married
9216,Separated
9216,Widowed
36935,Separated
36935,Divorced
18367,Divorced
18367,Married-AF-spouse
18367,Married-civ-spouse
18367,Married-spouse-absent
18367,Never-married
18367,Separated
18367,Widowed
3574,Divorced
3574,Married-AF-spouse
3574,Married-civ-spouse
3574,Married-spouse-absent
3574,Never-married
3574,Separated
3574,Widowed
10591,Divorced
10591,Married-AF-spouse
10591,Married-civ-spouse
10591,Married-spouse-absent
10591,Never-married
10591,Separated
10591,Widowed
36415,Married-AF-spouse
36415,Married-civ-spouse
36415,Married-spouse-absent
46492,Married-AF-spouse
46492,Married-civ-spouse
46492,Married-spouse-absent
37131,Married-AF-spouse
37131,Married-civ-spouse
37131,Married-spouse-absent
41218,Never-married
41218,Widowed
17194,Never-married
17194,Widowed
39570,Divorced
39570,Married-AF-spouse
39570,Married-civ-spouse
39570,Married-spouse-absent
39570,Never-married
39570,Separated
39570,Widowed
30507,Divorced
30507,Married-AF-spouse
30507,Married-civ-spouse
30507,Married-spouse-absent
30507,Never-married
30507,Separated
30507,Widowed
2487,Divorced
2487,Married-AF-spouse
2487,Married-civ-spouse
2487,Married-spouse-absent
2487,Never-married
2487,Separated
2487,Widowed
8407,Never-married
8407,Widowed
25256,Never-married
25256,Widowed
33295,Never-married
33295,Widowed
22440,Never-married
22440,Widowed
9109,Never-married
9109,Widowed
9172,Never-married
9172,Widowed
13798,Separated
13798,Divorced
21309,Divorced
21309,Married-AF-spouse
21309,Married-civ-spouse
21309,Married-spouse-absent
21309,Never-married
21309,Separated
21309,Widowed
45960,Married-AF-spouse
45960,Married-civ-spouse
45960,Married-spouse-absent
11634,Divorced
11634,Married-AF-spouse
11634,Married-civ-spouse
11634,Married-spouse-absent
11634,Never-married
11634,Separated
11634,Widowed
3794,Never-married
3794,Widowed
21811,Married-AF-spouse
21811,Married-civ-spouse
21811,Married-spouse-absent
12028,Separated
12028,Divorced
14736,Separated
14736,Divorced
10892,Married-AF-spouse
10892,Married-civ-spouse
10892,Married-spouse-absent
25318,Divorced
25318,Married-AF-spouse
25318,Married-civ-spouse
25318,Married-spouse-absent
25318,Never-married
25318,Separated
25318,Widowed
13553,Divorced
13553,Married-AF-spouse
13553,Married-civ-spouse
13553,Married-spouse-absent
13553,Never-married
13553,Separated
13553,Widowed
10851,Married-AF-spouse
10851,Married-civ-spouse
10851,Married-spouse-absent
28355,Never-married
28355,Widowed
16630,Never-married
16630,Widowed
14611,Married-AF-spouse
14611,Married-civ-spouse
14611,Married-spouse-absent
42462,Divorced
42462,Married-AF-spouse
42462,Married-civ-spouse
42462,Married-spouse-absent
42462,Never-married
42462,Separated
42462,Widowed
46193,Separated
46193,Divorced
43075,Divorced
43075,Married-AF-spouse
43075,Married-civ-spouse
43075,Married-spouse-absent
43075,Never-married
43075,Separated
43075,Widowed
40361,Divorced
40361,Married-AF-spouse
40361,Married-civ-spouse
40361,Married-spouse-absent
40361,Never-married
40361,Separated
40361,Widowed
18108,Married-AF-spouse
18108,Married-civ-spouse
18108,Married-spouse-absent
20592,Married-AF-spouse
20592,Married-civ-spouse
20592,Married-spouse-absent
20694,Married-AF-spouse
20694,Married-civ-spouse
20694,Married-spouse-absent
7517,Divorced
7517,Married-AF-spouse
7517,Married-civ-spouse
7517,Married-spouse-absent
7517,Never-married
7517,Separated
7517,Widowed
5530,Married-AF-spouse
5530,Married-civ-spouse
5530,Married-spouse-absent
19123,Never-married
19123,Widowed
7606,Married-AF-spouse
7606,Married-civ-spouse
7606,Married-spouse-absent
24633,Married-AF-spouse
24633,Married-civ-spouse
24633,Married-spouse-absent
47158,Married-AF-spouse
47158,Married-civ-spouse
47158,Married-spouse-absent
36185,Divorced
36185,Married-AF-spouse
36185,Married-civ-spouse
36185,Married-spouse-absent
36185,Never-married
36185,Separated
36185,Widowed
46407,Married-AF-spouse
46407,Married-civ-spouse
46407,Married-spouse-absent
23072,Never-married
23072,Widowed
26338,Never-married
26338,Widowed
28962,Divorced
28962,Married-AF-spouse
28962,Married-civ-spouse
28962,Married-spouse-absent
28962,Never-married
28962,Separated
28962,Widowed
13283,Married-AF-spouse
13283,Married-civ-spouse
13283,Married-spouse-absent
41778,Divorced
41778,Married-AF-spouse
41778,Married-civ-spouse
41778,Married-spouse-absent
41778,Never-married
41778,Separated
41778,Widowed
1237,Married-AF-spouse
1237,Married-civ-spouse
1237,Married-spouse-absent
31312,Divorced
31312,Married-AF-spouse
31312,Married-civ-spouse
31312,Married-spouse-absent
31312,Never-married
31312,Separated
31312,Widowed
45565,Never-married
45565,Widowed
8861,Divorced
8861,Married-AF-spouse
8861,Married-civ-spouse
8861,Married-spouse-absent
8861,Never-married
8861,Separated
8861,Widowed
289,Married-AF-spouse
289,Married-civ-spouse
289,Married-spouse-absent
43673,Married-AF-spouse
43673,Married-civ-spouse
43673,Married-spouse-absent
47997,Married-AF-spouse
47997,Married-civ-spouse
47997,Married-spouse-absent
24431,Divorced
24431,Married-AF-spouse
24431,Married-civ-spouse
24431,Married-spouse-absent
24431,Never-married
24431,Separated
24431,Widowed
41086,Divorced
41086,Married-AF-spouse
41086,Married-civ-spouse
41086,Married-spouse-absent
41086,Never-married
41086,Separated
41086,Widowed
4710,Separated
4710,Divorced
17260,Divorced
17260,Married-AF-spouse
17260,Married-civ-spouse
17260,Married-spouse-absent
17260,Never-married
17260,Separated
17260,Widowed
40188,Divorced
40188,Married-AF-spouse
40188,Married-civ-spouse
40188,Married-spouse-absent
40188,Never-married
40188,Separated
40188,Widowed
28549,Married-AF-spouse
28549,Married-civ-spouse
28549,Married-spouse-absent
27704,Married-AF-spouse
27704,Married-civ-spouse
27704,Married-spouse-absent
12860,Divorced
12860,Married-AF-spouse
12860,Married-civ-spouse
12860,Married-spouse-absent
12860,Never-married
12860,Separated
12860,Widowed
16653,Divorced
16653,Married-AF-spouse
16653,Married-civ-spouse
16653,Married-spouse-absent
16653,Never-married
16653,Separated
16653,Widowed
45817,Never-married
45817,Widowed
9010,Never-married
9010,Widowed
25789,Married-AF-spouse
25789,Married-civ-spouse
25789,Married-spouse-absent
39850,Married-AF-spouse
39850,Married-civ-spouse
39850,Married-spouse-absent
5535,Divorced
5535,Married-AF-spouse
5535,Married-civ-spouse
5535,Married-spouse-absent
5535,Never-married
5535,Separated
5535,Widowed
16259,Married-AF-spouse
16259,Married-civ-spouse
16259,Married-spouse-absent
12283,Divorced
12283,Married-AF-spouse
12283,Married-civ-spouse
12283,Married-spouse-absent
12283,Never-married
12283,Separated
12283,Widowed
28556,Married-AF-spouse
28556,Married-civ-spouse
28556,Married-spouse-absent
33177,Divorced
33177,Married-AF-spouse
33177,Married-civ-spouse
33177,Married-spouse-absent
33177,Never-married
33177,Separated
33177,Widowed
37749,Never-married
37749,Widowed
15010,Divorced
15010,Married-AF-spouse
15010,Married-civ-spouse
15010,Married-spouse-absent
15010,Never-married
15010,Separated
15010,Widowed
35624,Separated
35624,Divorced
11738,Divorced
11738,Married-AF-spouse
11738,Married-civ-spouse
11738,Married-spouse-absent
11738,Never-married
11738,Separated
11738,Widowed
39691,Married-AF-spouse
39691,Married-civ-spouse
39691,Married-spouse-absent
2260,Divorced
2260,Married-AF-spouse
2260,Married-civ-spouse
2260,Married-spouse-absent
2260,Never-married
2260,Separated
2260,Widowed
39686,Never-married
39686,Widowed
38019,Separated
38019,Divorced
21832,Divorced
21832,Married-AF-spouse
21832,Married-civ-spouse
21832,Married-spouse-absent
21832,Never-married
21832,Separated
21832,Widowed
9447,Divorced
9447,Married-AF-spouse
9447,Married-civ-spouse
9447,Married-spouse-absent
9447,Never-married
9447,Separated
9447,Widowed
5105,Divorced
5105,Married-AF-spouse
5105,Married-civ-spouse
5105,Married-spouse-absent
5105,Never-married
5105,Separated
5105,Widowed
21332,Never-married
21332,Widowed
45530,Never-married
45530,Widowed
17410,Never-married
17410,Widowed
6007,Separated
6007,Divorced
24091,Divorced
24091,Married-AF-spouse
24091,Married-civ-spouse
24091,Married-spouse-absent
24091,Never-married
24091,Separated
24091,Widowed
29225,Never-married
29225,Widowed
26981,Married-AF-spouse
26981,Married-civ-spouse
26981,Married-spouse-absent
12605,Married-AF-spouse
12605,Married-civ-spouse
12605,Married-spouse-absent
25675,Divorced
25675,Married-AF-spouse
25675,Married-civ-spouse
25675,Married-spouse-absent
25675,Never-married
25675,Separated
25675,Widowed
1539,Separated
1539,Divorced
11319,Divorced
11319,Married-AF-spouse
11319,Married-civ-spouse
11319,Married-spouse-absent
11319,Never-married
11319,Separated
11319,Widowed
20438,Never-married
20438,Widowed
6258,Never-married
6258,Widowed
35018,Divorced
35018,Married-AF-spouse
35018,Married-civ-spouse
35018,Married-spouse-absent
35018,Never-married
35018,Separated
35018,Widowed
29570,Separated
29570,Divorced
43140,Divorced
43140,Married-AF-spouse
43140,Married-civ-spouse
43140,Married-spouse-absent
43140,Never-married
43140,Separated
43140,Widowed
46375,Married-AF-spouse
46375,Married-civ-spouse
46375,Married-spouse-absent
48510,Married-AF-spouse
48510,Married-civ-spouse
48510,Married-spouse-absent
46696,Married-AF-spouse
46696,Married-civ-spouse
46696,Married-spouse-absent
17183,Separated
17183,Divorced
16506,Never-married
16506,Widowed
19044,Never-married
19044,Widowed
24763,Divorced
24763,Married-AF-spouse
24763,Married-civ-spouse
24763,Married-spouse-absent
24763,Never-married
24763,Separated
24763,Widowed
3684,Married-AF-spouse
3684,Married-civ-spouse
3684,Married-spouse-absent
47206,Married-AF-spouse
47206,Married-civ-spouse
47206,Married-spouse-absent
11993,Married-AF-spouse
11993,Married-civ-spouse
11993,Married-spouse-absent
47841,Never-married
47841,Widowed
3647,Divorced
3647,Married-AF-spouse
3647,Married-civ-spouse
3647,Married-spouse-absent
3647,Never-married
3647,Separated
3647,Widowed
8911,Divorced
8911,Married-AF-spouse
8911,Married-civ-spouse
8911,Married-spouse-absent
8911,Never-married
8911,Separated
8911,Widowed
25541,Never-married
25541,Widowed
8115,Divorced
8115,Married-AF-spouse
8115,Married-civ-spouse
8115,Married-spouse-absent
8115,Never-married
8115,Separated
8115,Widowed
25776,Never-married
25776,Widowed
2991,Separated
2991,Divorced
32230,Divorced
32230,Married-AF-spouse
32230,Married-civ-spouse
32230,Married-spouse-absent
32230,Never-married
32230,Separated
32230,Widowed
17238,Divorced
17238,Married-AF-spouse
17238,Married-civ-spouse
17238,Married-spouse-absent
17238,Never-married
17238,Separated
17238,Widowed
37313,Divorced
37313,Married-AF-spouse
37313,Married-civ-spouse
37313,Married-spouse-absent
37313,Never-married
37313,Separated
37313,Widowed
8817,Separated
8817,Divorced
18329,Divorced
18329,Married-AF-spouse
18329,Married-civ-spouse
18329,Married-spouse-absent
18329,Never-married
18329,Separated
18329,Widowed
30399,Divorced
30399,Married-AF-spouse
30399,Married-civ-spouse
30399,Married-spouse-absent
30399,Never-married
30399,Separated
30399,Widowed
29496,Never-married
29496,Widowed
12048,Never-married
12048,Widowed
14522,Divorced
14522,Married-AF-spouse
14522,Married-civ-spouse
14522,Married-spouse-absent
14522,Never-married
14522,Separated
14522,Widowed
48297,Married-AF-spouse
48297,Married-civ-spouse
48297,Married-spouse-absent
11719,Divorced
11719,Married-AF-spouse
11719,Married-civ-spouse
11719,Married-spouse-absent
11719,Never-married
11719,Separated
11719,Widowed
46669,Divorced
46669,Married-AF-spouse
46669,Married-civ-spouse
46669,Married-spouse-absent
46669,Never-married
46669,Separated
46669,Widowed
13672,Never-married
13672,Widowed
32870,Divorced
32870,Married-AF-spouse
32870,Married-civ-spouse
32870,Married-spouse-absent
32870,Never-married
32870,Separated
32870,Widowed
9880,Divorced
9880,Married-AF-spouse
9880,Married-civ-spouse
9880,Married-spouse-absent
9880,Never-married
9880,Separated
9880,Widowed
33091,Never-married
33091,Widowed
37297,Married-AF-spouse
37297,Married-civ-spouse
37297,Married-spouse-absent
32298,Separated
32298,Divorced
9357,Married-AF-spouse
9357,Married-civ-spouse
9357,Married-spouse-absent
32399,Married-AF-spouse
32399,Married-civ-spouse
32399,Married-spouse-absent
29248,Married-AF-spouse
29248,Married-civ-spouse
29248,Married-spouse-absent
15540,Never-married
15540,Widowed
40431,Divorced
40431,Married-AF-spouse
40431,Married-civ-spouse
40431,Married-spouse-absent
40431,Never-married
40431,Separated
40431,Widowed
2910,Never-married
2910,Widowed
15841,Never-married
15841,Widowed
31120,Married-AF-spouse
31120,Married-civ-spouse
31120,Married-spouse-absent
29750,Separated
29750,Divorced
39211,Never-married
39211,Widowed
33012,Married-AF-spouse
33012,Married-civ-spouse
33012,Married-spouse-absent
44461,Never-married
44461,Widowed
38485,Never-married
38485,Widowed
32750,Divorced
32750,Married-AF-spouse
32750,Married-civ-spouse
32750,Married-spouse-absent
32750,Never-married
32750,Separated
32750,Widowed
10854,Divorced
10854,Married-AF-spouse
10854,Married-civ-spouse
10854,Married-spouse-absent
10854,Never-married
10854,Separated
10854,Widowed
27835,Never-married
27835,Widowed
8880,Married-AF-spouse
8880,Married-civ-spouse
8880,Married-spouse-absent
21202,Never-married
21202,Widowed
6520,Divorced
6520,Married-AF-spouse
6520,Married-civ-spouse
6520,Married-spouse-absent
6520,Never-married
6520,Separated
6520,Widowed
44324,Married-AF-spouse
44324,Married-civ-spouse
44324,Married-spouse-absent
41266,Divorced
41266,Married-AF-spouse
41266,Married-civ-spouse
41266,Married-spouse-absent
41266,Never-married
41266,Separated
41266,Widowed
3960,Divorced
3960,Married-AF-spouse
3960,Married-civ-spouse
3960,Married-spouse-absent
3960,Never-married
3960,Separated
3960,Widowed
9379,Married-AF-spouse
9379,Married-civ-spouse
9379,Married-spouse-absent
18758,Married-AF-spouse
18758,Married-civ-spouse
18758,Married-spouse-absent
46145,Never-married
46145,Widowed
2032,Married-AF-spouse
2032,Married-civ-spouse
2032,Married-spouse-absent
40731,Married-AF-spouse
40731,Married-civ-spouse
40731,Married-spouse-absent
5743,Divorced
5743,Married-AF-spouse
5743,Married-civ-spouse
5743,Married-spouse-absent
5743,Never-married
5743,Separated
5743,Widowed
2937,Divorced
2937,Married-AF-spouse
2937,Married-civ-spouse
2937,Married-spouse-absent
2937,Never-married
2937,Separated
2937,Widowed
3248,Divorced
3248,Married-AF-spouse
3248,Married-civ-spouse
3248,Married-spouse-absent
3248,Never-married
3248,Separated
3248,Widowed
32126,Divorced
32126,Married-AF-spouse
32126,Married-civ-spouse
32126,Married-spouse-absent
32126,Never-married
32126,Separated
32126,Widowed
23618,Divorced
23618,Married-AF-spouse
23618,Married-civ-spouse
23618,Married-spouse-absent
23618,Never-married
23618,Separated
23618,Widowed
17973,Married-AF-spouse
17973,Married-civ-spouse
17973,Married-spouse-absent
31826,Divorced
31826,Married-AF-spouse
31826,Married-civ-spouse
31826,Married-spouse-absent
31826,Never-married
31826,Separated
31826,Widowed
16464,Never-married
16464,Widowed
5633,Divorced
5633,Married-AF-spouse
5633,Married-civ-spouse
5633,Married-spouse-absent
5633,Never-married
5633,Separated
5633,Widowed
22121,Married-AF-spouse
22121,Married-civ-spouse
22121,Married-spouse-absent
15367,Divorced
15367,Married-AF-spouse
15367,Married-civ-spouse
15367,Married-spouse-absent
15367,Never-married
15367,Separated
15367,Widowed
37088,Divorced
37088,Married-AF-spouse
37088,Married-civ-spouse
37088,Married-spouse-absent
37088,Never-married
37088,Separated
37088,Widowed
14456,Never-married
14456,Widowed
36,Divorced
36,Married-AF-spouse
36,Married-civ-spouse
36,Married-spouse-absent
36,Never-married
36,Separated
36,Widowed
40910,Divorced
40910,Married-AF-spouse
40910,Married-civ-spouse
40910,Married-spouse-absent
40910,Never-married
40910,Separated
40910,Widowed
14636,Separated
14636,Divorced
34055,Separated
34055,Divorced
44245,Divorced
44245,Married-AF-spouse
44245,Married-civ-spouse
44245,Married-spouse-absent
44245,Never-married
44245,Separated
44245,Widowed
36607,Divorced
36607,Married-AF-spouse
36607,Married-civ-spouse
36607,Married-spouse-absent
36607,Never-married
36607,Separated
36607,Widowed
27494,Married-AF-spouse
27494,Married-civ-spouse
27494,Married-spouse-absent
7082,Divorced
7082,Married-AF-spouse
7082,Married-civ-spouse
7082,Married-spouse-absent
7082,Never-married
7082,Separated
7082,Widowed
30224,Never-married
30224,Widowed
42417,Divorced
42417,Married-AF-spouse
42417,Married-civ-spouse
42417,Married-spouse-absent
42417,Never-married
42417,Separated
42417,Widowed
11096,Divorced
11096,Married-AF-spouse
11096,Married-civ-spouse
11096,Married-spouse-absent
11096,Never-married
11096,Separated
11096,Widowed
5306,Married-AF-spouse
5306,Married-civ-spouse
5306,Married-spouse-absent
6460,Divorced
6460,Married-AF-spouse
6460,Married-civ-spouse
6460,Married-spouse-absent
6460,Never-married
6460,Separated
6460,Widowed
37737,Married-AF-spouse
37737,Married-civ-spouse
37737,Married-spouse-absent
14094,Never-married
14094,Widowed
13156,Divorced
13156,Married-AF-spouse
13156,Married-civ-spouse
13156,Married-spouse-absent
13156,Never-married
13156,Separated
13156,Widowed
6831,Divorced
6831,Married-AF-spouse
6831,Married-civ-spouse
6831,Married-spouse-absent
6831,Never-married
6831,Separated
6831,Widowed
36567,Separated
36567,Divorced
25368,Divorced
25368,Married-AF-spouse
25368,Married-civ-spouse
25368,Married-spouse-absent
25368,Never-married
25368,Separated
25368,Widowed
25865,Separated
25865,Divorced
46287,Divorced
46287,Married-AF-spouse
46287,Married-civ-spouse
46287,Married-spouse-absent
46287,Never-married
46287,Separated
46287,Widowed
31834,Separated
31834,Divorced
47370,Separated
47370,Divorced
23096,Divorced
23096,Married-AF-spouse
23096,Married-civ-spouse
23096,Married-spouse-absent
23096,Never-married
23096,Separated
23096,Widowed
30348,Married-AF-spouse
30348,Married-civ-spouse
30348,Married-spouse-absent
19275,Divorced
19275,Married-AF-spouse
19275,Married-civ-spouse
19275,Married-spouse-absent
19275,Never-married
19275,Separated
19275,Widowed
1868,Divorced
1868,Married-AF-spouse
1868,Married-civ-spouse
1868,Married-spouse-absent
1868,Never-married
1868,Separated
1868,Widowed
32860,Divorced
32860,Married-AF-spouse
32860,Married-civ-spouse
32860,Married-spouse-absent
32860,Never-married
32860,Separated
32860,Widowed
40830,Married-AF-spouse
40830,Married-civ-spouse
40830,Married-spouse-absent
6424,Married-AF-spouse
6424,Married-civ-spouse
6424,Married-spouse-absent
37492,Never-married
37492,Widowed
23923,Never-married
23923,Widowed
46799,Never-married
46799,Widowed
38657,Never-married
38657,Widowed
4494,Married-AF-spouse
4494,Married-civ-spouse
4494,Married-spouse-absent
3921,Separated
3921,Divorced
22608,Divorced
22608,Married-AF-spouse
22608,Married-civ-spouse
22608,Married-spouse-absent
22608,Never-married
22608,Separated
22608,Widowed
30437,Never-married
30437,Widowed
5189,Married-AF-spouse
5189,Married-civ-spouse
5189,Married-spouse-absent
28960,Separated
28960,Divorced
9282,Divorced
9282,Married-AF-spouse
9282,Married-civ-spouse
9282,Married-spouse-absent
9282,Never-married
9282,Separated
9282,Widowed
21378,Never-married
21378,Widowed
6089,Married-AF-spouse
6089,Married-civ-spouse
6089,Married-spouse-absent
5463,Divorced
5463,Married-AF-spouse
5463,Married-civ-spouse
5463,Married-spouse-absent
5463,Never-married
5463,Separated
5463,Widowed
40133,Divorced
40133,Married-AF-spouse
40133,Married-civ-spouse
40133,Married-spouse-absent
40133,Never-married
40133,Separated
40133,Widowed
4489,Separated
4489,Divorced
34465,Divorced
34465,Married-AF-spouse
34465,Married-civ-spouse
34465,Married-spouse-absent
34465,Never-married
34465,Separated
34465,Widowed
13503,Divorced
13503,Married-AF-spouse
13503,Married-civ-spouse
13503,Married-spouse-absent
13503,Never-married
13503,Separated
13503,Widowed
27139,Divorced
27139,Married-AF-spouse
27139,Married-civ-spouse
27139,Married-spouse-absent
27139,Never-married
27139,Separated
27139,Widowed
3813,Divorced
3813,Married-AF-spouse
3813,Married-civ-spouse
3813,Married-spouse-absent
3813,Never-married
3813,Separated
3813,Widowed
38286,Divorced
38286,Married-AF-spouse
38286,Married-civ-spouse
38286,Married-spouse-absent
38286,Never-married
38286,Separated
38286,Widowed
7705,Married-AF-spouse
7705,Married-civ-spouse
7705,Married-spouse-absent
44252,Married-AF-spouse
44252,Married-civ-spouse
44252,Married-spouse-absent
28149,Separated
28149,Divorced
27581,Married-AF-spouse
27581,Married-civ-spouse
27581,Married-spouse-absent
25749,Married-AF-spouse
25749,Married-civ-spouse
25749,Married-spouse-absent
34793,Married-AF-spouse
34793,Married-civ-spouse
34793,Married-spouse-absent
46194,Never-married
46194,Widowed
37318,Married-AF-spouse
37318,Married-civ-spouse
37318,Married-spouse-absent
21824,Married-AF-spouse
21824,Married-civ-spouse
21824,Married-spouse-absent
794,Married-AF-spouse
794,Married-civ-spouse
794,Married-spouse-absent
6718,Never-married
6718,Widowed
38348,Married-AF-spouse
38348,Married-civ-spouse
38348,Married-spouse-absent
42588,Never-married
42588,Widowed
9569,Married-AF-spouse
9569,Married-civ-spouse
9569,Married-spouse-absent
28396,Divorced
28396,Married-AF-spouse
28396,Married-civ-spouse
28396,Married-spouse-absent
28396,Never-married
28396,Separated
28396,Widowed
40124,Divorced
40124,Married-AF-spouse
40124,Married-civ-spouse
40124,Married-spouse-absent
40124,Never-married
40124,Separated
40124,Widowed
29400,Divorced
29400,Married-AF-spouse
29400,Married-civ-spouse
29400,Married-spouse-absent
29400,Never-married
29400,Separated
29400,Widowed
1350,Divorced
1350,Married-AF-spouse
1350,Married-civ-spouse
1350,Married-spouse-absent
1350,Never-married
1350,Separated
1350,Widowed
43125,Married-AF-spouse
43125,Married-civ-spouse
43125,Married-spouse-absent
6662,Divorced
6662,Married-AF-spouse
6662,Married-civ-spouse
6662,Married-spouse-absent
6662,Never-married
6662,Separated
6662,Widowed
22330,Divorced
22330,Married-AF-spouse
22330,Married-civ-spouse
22330,Married-spouse-absent
22330,Never-married
22330,Separated
22330,Widowed
6478,Divorced
6478,Married-AF-spouse
6478,Married-civ-spouse
6478,Married-spouse-absent
6478,Never-married
6478,Separated
6478,Widowed
28558,Divorced
28558,Married-AF-spouse
28558,Married-civ-spouse
28558,Married-spouse-absent
28558,Never-married
28558,Separated
28558,Widowed
42011,Married-AF-spouse
42011,Married-civ-spouse
42011,Married-spouse-absent
34291,Separated
34291,Divorced
22290,Separated
22290,Divorced
