record_id,relationship
20933,Wife
4378,Husband
4378,Other-relative
4378,Own-child
4378,Wife
15962,Not-in-family
15962,Unmarried
43586,Husband
43586,Not-in-family
43586,Other-relative
43586,Own-child
43586,Unmarried
43586,Wife
22343,Not-in-family
22343,Unmarried
1903,Not-in-family
1903,Unmarried
44607,Not-in-family
44607,Unmarried
4739,Husband
4739,Not-in-family
4739,Other-relative
4739,Own-child
4739,Unmarried
4739,Wife
2106,Husband
2106,Other-relative
2106,Own-child
2106,Wife
37187,Husband
37187,Other-relative
37187,Own-child
37187,Wife
23515,Husband
23515,Not-in-family
23515,Other-relative
23515,Own-child
23515,Unmarried
23515,Wife
23751,Husband
23751,Not-in-family
23751,Other-relative
23751,Own-child
23751,Unmarried
23751,Wife
31595,Husband
31595,Not-in-family
31595,Other-relative
31595,Own-child
31595,Unmarried
31595,Wife
22443,Husband
22443,Not-in-family
22443,Other-relative
22443,Own-child
22443,Unmarried
22443,Wife
38821,Not-in-family
38821,Unmarried
5646,Husband
5646,Not-in-family
5646,Other-relative
5646,Own-child
5646,Unmarried
5646,Wife
29145,Husband
29145,Not-in-family
29145,Other-relative
29145,Own-child
29145,Unmarried
29145,Wife
6792,Husband
6792,Other-relative
6792,Own-child
6792,Wife
14586,Husband
14586,Other-relative
14586,Own-child
14586,Wife
3230,Husband
3230,Other-relative
3230,Own-child
3230,Wife
683,Not-in-family
683,Unmarried
41365,Not-in-family
41365,Unmarried
13952,Husband
13952,Not-in-family
13952,Other-relative
13952,Own-child
13952,Unmarried
13952,Wife
19340,Husband
19340,Other-relative
19340,Own-child
19340,Wife
9276,Husband
9276,Not-in-family
9276,Other-relative
9276,Own-child
9276,Unmarried
9276,Wife
8579,Husband
8579,Not-in-family
8579,Other-relative
8579,Own-child
8579,Unmarried
8579,Wife
30936,Husband
30936,Other-relative
30936,Own-child
30936,Wife
23531,Husband
23531,Not-in-family
23531,Other-relative
23531,Own-child
23531,Unmarried
23531,Wife
34031,Husband
34031,Other-relative
34031,Own-child
34031,Wife
9746,Husband
9746,Not-in-family
9746,Other-relative
9746,Own-child
9746,Unmarried
9746,Wife
32442,Not-in-family
32442,Unmarried
12481,Husband
12481,Other-relative
12481,Own-child
12481,Wife
43806,Husband
43806,Other-relative
43806,Own-child
43806,Wife
29891,Husband
29891,Not-in-family
29891,Other-relative
29891,Own-child
29891,Unmarried
29891,Wife
33692,Husband
33692,Not-in-family
33692,Other-relative
33692,Own-child
33692,Unmarried
33692,Wife
7225,Husband
7225,Not-in-family
7225,Other-relative
7225,Own-child
7225,Unmarried
7225,Wife
13595,Husband
13595,Other-relative
13595,Own-child
13595,Wife
40695,Husband
40695,Not-in-family
40695,Other-relative
40695,Own-child
40695,Unmarried
40695,Wife
32338,Not-in-family
32338,Unmarried
40605,Husband
40605,Not-in-family
40605,Other-relative
40605,Own-child
40605,Unmarried
40605,Wife
41542,Not-in-family
41542,Unmarried
20687,Husband
20687,Other-relative
20687,Own-child
20687,Wife
3645,Husband
3645,Not-in-family
3645,Other-relative
3645,Own-child
3645,Unmarried
3645,Wife
46990,Husband
46990,Other-relative
46990,Own-child
46990,Wife
38218,Husband
38218,Other-relative
38218,Own-child
38218,Wife
29122,Husband
29122,Other-relative
29122,Own-child
29122,Wife
31853,Husband
31853,Other-relative
31853,Own-child
31853,Wife
1595,Husband
1595,Not-in-family
1595,Other-relative
1595,Own-child
1595,Unmarried
1595,Wife
38690,Husband
38690,Not-in-family
38690,Other-relative
38690,Own-child
38690,Unmarried
38690,Wife
35395,Husband
35395,Not-in-family
35395,Other-relative
35395,Own-child
35395,Unmarried
35395,Wife
19569,Husband
19569,Other-relative
19569,Own-child
19569,Wife
994,Not-in-family
994,Unmarried
30016,Not-in-family
30016,Unmarried
21220,Husband
21220,Not-in-family
21220,Other-relative
21220,Own-child
21220,Unmarried
21220,Wife
14474,Husband
14474,Other-relative
14474,Own-child
14474,Wife
48376,Husband
48376,Not-in-family
48376,Other-relative
48376,Own-child
48376,Unmarried
48376,Wife
19342,Husband
19342,Other-relative
19342,Own-child
19342,Wife
30183,Not-in-family
30183,Unmarried
48815,Husband
48815,Not-in-family
48815,Other-relative
48815,Own-child
48815,Unmarried
48815,Wife
32817,Husband
32817,Not-in-family
32817,Other-relative
32817,Own-child
32817,Unmarried
32817,Wife
12073,Husband
12073,Other-relative
12073,Own-child
12073,Wife
32808,Husband
32808,Not-in-family
32808,Other-relative
32808,Own-child
32808,Unmarried
32808,Wife
20097,Not-in-family
20097,Unmarried
16524,Husband
16524,Other-relative
16524,Own-child
16524,Wife
10292,Husband
10292,Not-in-family
10292,Other-relative
10292,Own-child
10292,Unmarried
10292,Wife
11263,Husband
11263,Not-in-family
11263,Other-relative
11263,Own-child
11263,Unmarried
11263,Wife
36997,Husband
36997,Not-in-family
36997,Other-relative
36997,Own-child
36997,Unmarried
36997,Wife
47751,Husband
47751,Other-relative
47751,Own-child
47751,Wife
21998,Husband
21998,Not-in-family
21998,Other-relative
21998,Own-child
21998,Unmarried
21998,Wife
3243,Husband
3243,Other-relative
3243,Own-child
3243,Wife
12376,Husband
12376,Other-relative
12376,Own-child
12376,Wife
30775,Husband
30775,Not-in-family
30775,Other-relative
30775,Own-child
30775,Unmarried
30775,Wife
40155,Not-in-family
40155,Unmarried
13629,Husband
13629,Not-in-family
13629,Other-relative
13629,Own-child
13629,Unmarried
13629,Wife
38406,Not-in-family
38406,Unmarried
26968,Husband
26968,Not-in-family
26968,Other-relative
26968,Own-child
26968,Unmarried
26968,Wife
16280,Husband
16280,Not-in-family
16280,Other-relative
16280,Own-child
16280,Unmarried
16280,Wife
17500,Husband
17500,Other-relative
17500,Own-child
17500,Wife
42539,Husband
42539,Other-relative
42539,Own-child
42539,Wife
20158,Husband
20158,Not-in-family
20158,Other-relative
20158,Own-child
20158,Unmarried
20158,Wife
40741,Husband
40741,Not-in-family
40741,Other-relative
40741,Own-child
40741,Unmarried
40741,Wife
26867,Husband
26867,Not-in-family
26867,Other-relative
26867,Own-child
26867,Unmarried
26867,Wife
7716,Husband
7716,Not-in-family
7716,Other-relative
7716,Own-child
7716,Unmarried
7716,Wife
2507,Husband
2507,Not-in-family
2507,Other-relative
2507,Own-child
2507,Unmarried
2507,Wife
26498,Husband
26498,Not-in-family
26498,Other-relative
26498,Own-child
26498,Unmarried
26498,Wife
8443,Husband
8443,Other-relative
8443,Own-child
8443,Wife
30814,Not-in-family
30814,Unmarried
16243,Husband
16243,Not-in-family
16243,Other-relative
16243,Own-child
16243,Unmarried
16243,Wife
32726,Husband
32726,Not-in-family
32726,Other-relative
32726,Own-child
32726,Unmarried
32726,Wife
5206,Not-in-family
5206,Unmarried
19097,Not-in-family
19097,Unmarried
2757,Husband
2757,Other-relative
2757,Own-child
2757,Wife
28223,Husband
28223,Not-in-family
28223,Other-relative
28223,Own-child
28223,Unmarried
28223,Wife
19982,Husband
19982,Other-relative
19982,Own-child
19982,Wife
46251,Husband
46251,Other-relative
46251,Own-child
46251,Wife
23955,Husband
23955,Not-in-family
23955,Other-relative
23955,Own-child
23955,Unmarried
23955,Wife
46626,Husband
46626,Other-relative
46626,Own-child
46626,Wife
12310,Husband
12310,Not-in-family
12310,Other-relative
12310,Own-child
12310,Unmarried
12310,Wife
35015,Husband
35015,Not-in-family
35015,Other-relative
35015,Own-child
35015,Unmarried
35015,Wife
23020,Husband
23020,Not-in-family
23020,Other-relative
23020,Own-child
23020,Unmarried
23020,Wife
46257,Not-in-family
46257,Unmarried
7380,Husband
7380,Not-in-family
7380,Other-relative
7380,Own-child
7380,Unmarried
7380,Wife
477,Husband
477,Other-relative
477,Own-child
477,Wife
1826,Not-in-family
1826,Unmarried
31840,Husband
31840,Other-relative
31840,Own-child
31840,Wife
33932,Husband
33932,Other-relative
33932,Own-child
33932,Wife
31075,Husband
31075,Not-in-family
31075,Other-relative
31075,Own-child
31075,Unmarried
31075,Wife
12184,Not-in-family
12184,Unmarried
41444,Husband
41444,Other-relative
41444,Own-child
41444,Wife
18334,Not-in-family
18334,Unmarried
25324,Husband
25324,Not-in-family
25324,Other-relative
25324,Own-child
25324,Unmarried
25324,Wife
13723,Husband
13723,Not-in-family
13723,Other-relative
13723,Own-child
13723,Unmarried
13723,Wife
46497,Husband
46497,Other-relative
46497,Own-child
46497,Wife
35978,Not-in-family
35978,Unmarried
27364,Husband
27364,Not-in-family
27364,Other-relative
27364,Own-child
27364,Unmarried
27364,Wife
42613,Husband
42613,Not-in-family
42613,Other-relative
42613,Own-child
42613,Unmarried
42613,Wife
21575,Husband
21575,Not-in-family
21575,Other-relative
21575,Own-child
21575,Unmarried
21575,Wife
43003,Husband
43003,Not-in-family
43003,Other-relative
43003,Own-child
43003,Unmarried
43003,Wife
195,Husband
195,Other-relative
195,Own-child
195,Wife
12460,Husband
12460,Not-in-family
12460,Other-relative
12460,Own-child
12460,Unmarried
12460,Wife
43385,Husband
43385,Not-in-family
43385,Other-relative
43385,Own-child
43385,Unmarried
43385,Wife
11600,Husband
11600,Other-relative
11600,Own-child
11600,Wife
6086,Husband
6086,Other-relative
6086,Own-child
6086,Wife
48702,Husband
48702,Not-in-family
48702,Other-relative
48702,Own-child
48702,Unmarried
48702,Wife
15423,Husband
15423,Other-relative
15423,Own-child
15423,Wife
45633,Husband
45633,Not-in-family
45633,Other-relative
45633,Own-child
45633,Unmarried
45633,Wife
21085,Husband
21085,Not-in-family
21085,Other-relative
21085,Own-child
21085,Unmarried
21085,Wife
15163,Husband
15163,Not-in-family
15163,Other-relative
15163,Own-child
15163,Unmarried
15163,Wife
2708,Husband
2708,Not-in-family
2708,Other-relative
2708,Own-child
2708,Unmarried
2708,Wife
35627,Husband
35627,Not-in-family
35627,Other-relative
35627,Own-child
35627,Unmarried
35627,Wife
13737,Not-in-family
13737,Unmarried
18028,Husband
18028,Other-relative
18028,Own-child
18028,Wife
35530,Husband
35530,Other-relative
35530,Own-child
35530,Wife
21431,Not-in-family
21431,Unmarried
42403,Husband
42403,Other-relative
42403,Own-child
42403,Wife
15025,Husband
15025,Not-in-family
15025,Other-relative
15025,Own-child
15025,Unmarried
15025,Wife
43627,Husband
43627,Not-in-family
43627,Other-relative
43627,Own-child
43627,Unmarried
43627,Wife
875,Husband
875,Other-relative
875,Own-child
875,Wife
9895,Husband
9895,Other-relative
9895,Own-child
9895,Wife
900,Husband
900,Other-relative
900,Own-child
900,Wife
48075,Husband
48075,Not-in-family
48075,Other-relative
48075,Own-child
48075,Unmarried
48075,Wife
24243,Husband
24243,Other-relative
24243,Own-child
24243,Wife
35498,Husband
35498,Not-in-family
35498,Other-relative
35498,Own-child
35498,Unmarried
35498,Wife
11609,Not-in-family
11609,Unmarried
4626,Husband
4626,Not-in-family
4626,Other-relative
4626,Own-child
4626,Unmarried
4626,Wife
43141,Husband
43141,Not-in-family
43141,Other-relative
43141,Own-child
43141,Unmarried
43141,Wife
4385,Husband
4385,Other-relative
4385,Own-child
4385,Wife
11711,Not-in-family
11711,Unmarried
38345,Husband
38345,Not-in-family
38345,Other-relative
38345,Own-child
38345,Unmarried
38345,Wife
12421,Not-in-family
12421,Unmarried
5774,Not-in-family
5774,Unmarried
29459,Husband
29459,Other-relative
29459,Own-child
29459,Wife
9724,Not-in-family
9724,Unmarried
35671,Husband
35671,Other-relative
35671,Own-child
35671,Wife
35158,Husband
35158,Not-in-family
35158,Other-relative
35158,Own-child
35158,Unmarried
35158,Wife
18566,Husband
18566,Other-relative
18566,Own-child
18566,Wife
34099,Husband
34099,Other-relative
34099,Own-child
34099,Wife
5684,Husband
5684,Not-in-family
5684,Other-relative
5684,Own-child
5684,Unmarried
5684,Wife
36808,Husband
36808,Other-relative
36808,Own-child
36808,Wife
13610,Husband
13610,Not-in-family
13610,Other-relative
13610,Own-child
13610,Unmarried
13610,Wife
19719,Husband
19719,Not-in-family
19719,Other-relative
19719,Own-child
19719,Unmarried
19719,Wife
32552,Husband
32552,Not-in-family
32552,Other-relative
32552,Own-child
32552,Unmarried
32552,Wife
24723,Husband
24723,Not-in-family
24723,Other-relative
24723,Own-child
24723,Unmarried
24723,Wife
23685,Husband
23685,Not-in-family
23685,Other-relative
23685,Own-child
23685,Unmarried
23685,Wife
34507,Husband
34507,Other-relative
34507,Own-child
34507,Wife
13364,Not-in-family
13364,Unmarried
2368,Husband
2368,Not-in-family
2368,Other-relative
2368,Own-child
2368,Unmarried
2368,Wife
37375,Husband
37375,Not-in-family
37375,Other-relative
37375,Own-child
37375,Unmarried
37375,Wife
32900,Husband
32900,Not-in-family
32900,Other-relative
32900,Own-child
32900,Unmarried
32900,Wife
42782,Husband
42782,Not-in-family
42782,Other-relative
42782,Own-child
42782,Unmarried
42782,Wife
48175,Husband
48175,Not-in-family
48175,Other-relative
48175,Own-child
48175,Unmarried
48175,Wife
38807,Husband
38807,Not-in-family
38807,Other-relative
38807,Own-child
38807,Unmarried
38807,Wife
46611,Husband
46611,Not-in-family
46611,Other-relative
46611,Own-child
46611,Unmarried
46611,Wife
46238,Husband
46238,Not-in-family
46238,Other-relative
46238,Own-child
46238,Unmarried
46238,Wife
13072,Husband
13072,Not-in-family
13072,Other-relative
13072,Own-child
13072,Unmarried
13072,Wife
911,Not-in-family
911,Unmarried
18332,Husband
18332,Not-in-family
18332,Other-relative
18332,Own-child
18332,Unmarried
18332,Wife
9607,Husband
9607,Not-in-family
9607,Other-relative
9607,Own-child
9607,Unmarried
9607,Wife
9574,Husband
9574,Not-in-family
9574,Other-relative
9574,Own-child
9574,Unmarried
9574,Wife
30715,Husband
30715,Not-in-family
30715,Other-relative
30715,Own-child
30715,Unmarried
30715,Wife
16154,Husband
16154,Not-in-family
16154,Other-relative
16154,Own-child
16154,Unmarried
16154,Wife
43233,Husband
43233,Not-in-family
43233,Other-relative
43233,Own-child
43233,Unmarried
43233,Wife
32852,Husband
32852,Not-in-family
32852,Other-relative
32852,Own-child
32852,Unmarried
32852,Wife
30873,Husband
30873,Other-relative
30873,Own-child
30873,Wife
25505,Husband
25505,Other-relative
25505,Own-child
25505,Wife
24444,Husband
24444,Other-relative
24444,Own-child
24444,Wife
5795,Husband
5795,Other-relative
5795,Own-child
5795,Wife
4881,Husband
4881,Not-in-family
4881,Other-relative
4881,Own-child
4881,Unmarried
4881,Wife
45808,Husband
45808,Other-relative
45808,Own-child
45808,Wife
8095,Husband
8095,Other-relative
8095,Own-child
8095,Wife
32380,Not-in-family
32380,Unmarried
41329,Husband
41329,Other-relative
41329,Own-child
41329,Wife
43836,Husband
43836,Not-in-family
43836,Other-relative
43836,Own-child
43836,Unmarried
43836,Wife
43122,Not-in-family
43122,Unmarried
2090,Husband
2090,Not-in-family
2090,Other-relative
2090,Own-child
2090,Unmarried
2090,Wife
8140,Not-in-family
8140,Unmarried
4268,Husband
4268,Not-in-family
4268,Other-relative
4268,Own-child
4268,Unmarried
4268,Wife
12382,Husband
12382,Not-in-family
12382,Other-relative
12382,Own-child
12382,Unmarried
12382,Wife
44420,Husband
44420,Not-in-family
44420,Other-relative
44420,Own-child
44420,Unmarried
44420,Wife
2625,Husband
2625,Not-in-family
2625,Other-relative
2625,Own-child
2625,Unmarried
2625,Wife
25499,Husband
25499,Not-in-family
25499,Other-relative
25499,Own-child
25499,Unmarried
25499,Wife
16466,Not-in-family
16466,Unmarried
47778,Husband
47778,Other-relative
47778,Own-child
47778,Wife
47719,Husband
47719,Not-in-family
47719,Other-relative
47719,Own-child
47719,Unmarried
47719,Wife
46970,Not-in-family
46970,Unmarried
12493,Husband
12493,Other-relative
12493,Own-child
12493,Wife
33286,Husband
33286,Other-relative
33286,Own-child
33286,Wife
48426,Husband
48426,Not-in-family
48426,Other-relative
48426,Own-child
48426,Unmarried
48426,Wife
3868,Not-in-family
3868,Unmarried
46255,Husband
46255,Not-in-family
46255,Other-relative
46255,Own-child
46255,Unmarried
46255,Wife
42750,Husband
42750,Not-in-family
42750,Other-relative
42750,Own-child
42750,Unmarried
42750,Wife
13864,Husband
13864,Not-in-family
13864,Other-relative
13864,Own-child
13864,Unmarried
13864,Wife
24240,Husband
24240,Not-in-family
24240,Other-relative
24240,Own-child
24240,Unmarried
24240,Wife
24717,Not-in-family
24717,Unmarried
36721,Husband
36721,Other-relative
36721,Own-child
36721,Wife
32526,Husband
32526,Other-relative
32526,Own-child
32526,Wife
47215,Husband
47215,Not-in-family
47215,Other-relative
47215,Own-child
47215,Unmarried
47215,Wife
7260,Husband
7260,Other-relative
7260,Own-child
7260,Wife
27803,Husband
27803,Other-relative
27803,Own-child
27803,Wife
28770,Husband
28770,Not-in-family
28770,Other-relative
28770,Own-child
28770,Unmarried
28770,Wife
17655,Husband
17655,Not-in-family
17655,Other-relative
17655,Own-child
17655,Unmarried
17655,Wife
25110,Husband
25110,Other-relative
25110,Own-child
25110,Wife
10670,Husband
10670,Other-relative
10670,Own-child
10670,Wife
15661,Not-in-family
15661,Unmarried
44240,Husband
44240,Other-relative
44240,Own-child
44240,Wife
29023,Husband
29023,Other-relative
29023,Own-child
29023,Wife
19448,Husband
19448,Not-in-family
19448,Other-relative
19448,Own-child
19448,Unmarried
19448,Wife
8832,Not-in-family
8832,Unmarried
38548,Husband
38548,Not-in-family
38548,Other-relative
38548,Own-child
38548,Unmarried
38548,Wife
47156,Husband
47156,Not-in-family
47156,Other-relative
47156,Own-child
47156,Unmarried
47156,Wife
15892,Husband
15892,Other-relative
15892,Own-child
15892,Wife
6919,Not-in-family
6919,Unmarried
42737,Husband
42737,Other-relative
42737,Own-child
42737,Wife
18676,Husband
18676,Not-in-family
18676,Other-relative
18676,Own-child
18676,Unmarried
18676,Wife
47875,Husband
47875,Other-relative
47875,Own-child
47875,Wife
10248,Husband
10248,Other-relative
10248,Own-child
10248,Wife
10607,Not-in-family
10607,Unmarried
36193,Not-in-family
36193,Unmarried
44636,Husband
44636,Other-relative
44636,Own-child
44636,Wife
43461,Husband
43461,Other-relative
43461,Own-child
43461,Wife
35510,Husband
35510,Other-relative
35510,Own-child
35510,Wife
18155,Husband
18155,Other-relative
18155,Own-child
18155,Wife
33372,Not-in-family
33372,Unmarried
19628,Not-in-family
19628,Unmarried
15879,Husband
15879,Other-relative
15879,Own-child
15879,Wife
18066,Husband
18066,Not-in-family
18066,Other-relative
18066,Own-child
18066,Unmarried
18066,Wife
38687,Not-in-family
38687,Unmarried
44196,Husband
44196,Other-relative
44196,Own-child
44196,Wife
1861,Husband
1861,Not-in-family
1861,Other-relative
1861,Own-child
1861,Unmarried
1861,Wife
3135,Husband
3135,Not-in-family
3135,Other-relative
3135,Own-child
3135,Unmarried
3135,Wife
13647,Husband
13647,Not-in-family
13647,Other-relative
13647,Own-child
13647,Unmarried
13647,Wife
41031,Husband
41031,Not-in-family
41031,Other-relative
41031,Own-child
41031,Unmarried
41031,Wife
18576,Husband
18576,Other-relative
18576,Own-child
18576,Wife
35807,Husband
35807,Not-in-family
35807,Other-relative
35807,Own-child
35807,Unmarried
35807,Wife
23089,Husband
23089,Not-in-family
23089,Other-relative
23089,Own-child
23089,Unmarried
23089,Wife
20750,Not-in-family
20750,Unmarried
36357,Husband
36357,Other-relative
36357,Own-child
36357,Wife
37704,Husband
37704,Not-in-family
37704,Other-relative
37704,Own-child
37704,Unmarried
37704,Wife
17348,Not-in-family
17348,Unmarried
19566,Husband
19566,Not-in-family
19566,Other-relative
19566,Own-child
19566,Unmarried
19566,Wife
5190,Husband
5190,Not-in-family
5190,Other-relative
5190,Own-child
5190,Unmarried
5190,Wife
30415,Husband
30415,Not-in-family
30415,Other-relative
30415,Own-child
30415,Unmarried
30415,Wife
32554,Husband
32554,Not-in-family
32554,Other-relative
32554,Own-child
32554,Unmarried
32554,Wife
8196,Husband
8196,Not-in-family
8196,Other-relative
8196,Own-child
8196,Unmarried
8196,Wife
16935,Husband
16935,Other-relative
16935,Own-child
16935,Wife
14699,Husband
14699,Not-in-family
14699,Other-relative
14699,Own-child
14699,Unmarried
14699,Wife
45669,Husband
45669,Other-relative
45669,Own-child
45669,Wife
20727,Husband
20727,Not-in-family
20727,Other-relative
20727,Own-child
20727,Unmarried
20727,Wife
46075,Not-in-family
46075,Unmarried
1886,Not-in-family
1886,Unmarried
24174,Husband
24174,Not-in-family
24174,Other-relative
24174,Own-child
24174,Unmarried
24174,Wife
29518,Husband
29518,Not-in-family
29518,Other-relative
29518,Own-child
29518,Unmarried
29518,Wife
19332,Husband
19332,Not-in-family
19332,Other-relative
19332,Own-child
19332,Unmarried
19332,Wife
1247,Not-in-family
1247,Unmarried
20002,Husband
20002,Not-in-family
20002,Other-relative
20002,Own-child
20002,Unmarried
20002,Wife
27153,Husband
27153,Not-in-family
27153,Other-relative
27153,Own-child
27153,Unmarried
27153,Wife
13174,Husband
13174,Other-relative
13174,Own-child
13174,Wife
41464,Husband
41464,Other-relative
41464,Own-child
41464,Wife
9651,Husband
9651,Not-in-family
9651,Other-relative
9651,Own-child
9651,Unmarried
9651,Wife
29848,Husband
29848,Not-in-family
29848,Other-relative
29848,Own-child
29848,Unmarried
29848,Wife
18575,Husband
18575,Not-in-family
18575,Other-relative
18575,Own-child
18575,Unmarried
18575,Wife
4059,Husband
4059,Other-relative
4059,Own-child
4059,Wife
37603,Husband
37603,Not-in-family
37603,Other-relative
37603,Own-child
37603,Unmarried
37603,Wife
34411,Husband
34411,Not-in-family
34411,Other-relative
34411,Own-child
34411,Unmarried
34411,Wife
18896,Husband
18896,Not-in-family
18896,Other-relative
18896,Own-child
18896,Unmarried
18896,Wife
14140,Husband
14140,Not-in-family
14140,Other-relative
14140,Own-child
14140,Unmarried
14140,Wife
42174,Husband
42174,Not-in-family
42174,Other-relative
42174,Own-child
42174,Unmarried
42174,Wife
32568,Husband
32568,Not-in-family
32568,Other-relative
32568,Own-child
32568,Unmarried
32568,Wife
18263,Husband
18263,Other-relative
18263,Own-child
18263,Wife
5319,Husband
5319,Other-relative
5319,Own-child
5319,Wife
35928,Husband
35928,Other-relative
35928,Own-child
35928,Wife
44135,Husband
44135,Other-relative
44135,Own-child
44135,Wife
16164,Husband
16164,Other-relative
16164,Own-child
16164,Wife
46270,Husband
46270,Other-relative
46270,Own-child
46270,Wife
45606,Husband
45606,Other-relative
45606,Own-child
45606,Wife
19347,Husband
19347,Not-in-family
19347,Other-relative
19347,Own-child
19347,Unmarried
19347,Wife
31342,Husband
31342,Other-relative
31342,Own-child
31342,Wife
33860,Husband
33860,Not-in-family
33860,Other-relative
33860,Own-child
33860,Unmarried
33860,Wife
3816,Husband
3816,Not-in-family
3816,Other-relative
3816,Own-child
3816,Unmarried
3816,Wife
372,Husband
372,Other-relative
372,Own-child
372,Wife
26494,Husband
26494,Not-in-family
26494,Other-relative
26494,Own-child
26494,Unmarried
26494,Wife
14361,Husband
14361,Not-in-family
14361,Other-relative
14361,Own-child
14361,Unmarried
14361,Wife
23439,Husband
23439,Not-in-family
23439,Other-relative
23439,Own-child
23439,Unmarried
23439,Wife
38720,Not-in-family
38720,Unmarried
47130,Husband
47130,Not-in-family
47130,Other-relative
47130,Own-child
47130,Unmarried
47130,Wife
28274,Husband
28274,Other-relative
28274,Own-child
28274,Wife
8797,Husband
8797,Not-in-family
8797,Other-relative
8797,Own-child
8797,Unmarried
8797,Wife
19262,Not-in-family
19262,Unmarried
3400,Husband
3400,Other-relative
3400,Own-child
3400,Wife
29784,Husband
29784,Not-in-family
29784,Other-relative
29784,Own-child
29784,Unmarried
29784,Wife
37586,Not-in-family
37586,Unmarried
21147,Husband
21147,Other-relative
21147,Own-child
21147,Wife
15392,Husband
15392,Not-in-family
15392,Other-relative
15392,Own-child
15392,Unmarried
15392,Wife
778,Husband
778,Other-relative
778,Own-child
778,Wife
37159,Not-in-family
37159,Unmarried
6207,Husband
6207,Not-in-family
6207,Other-relative
6207,Own-child
6207,Unmarried
6207,Wife
5049,Husband
5049,Other-relative
5049,Own-child
5049,Wife
44865,Husband
44865,Not-in-family
44865,Other-relative
44865,Own-child
44865,Unmarried
44865,Wife
6389,Husband
6389,Other-relative
6389,Own-child
6389,Wife
42976,Husband
42976,Other-relative
42976,Own-child
42976,Wife
10821,Husband
10821,Other-relative
10821,Own-child
10821,Wife
46293,Not-in-family
46293,Unmarried
35601,Husband
35601,Other-relative
35601,Own-child
35601,Wife
2431,Husband
2431,Not-in-family
2431,Other-relative
2431,Own-child
2431,Unmarried
2431,Wife
11245,Husband
11245,Other-relative
11245,Own-child
11245,Wife
38475,Husband
38475,Not-in-family
38475,Other-relative
38475,Own-child
38475,Unmarried
38475,Wife
27696,Husband
27696,Not-in-family
27696,Other-relative
27696,Own-child
27696,Unmarried
27696,Wife
42554,Husband
42554,Not-in-family
42554,Other-relative
42554,Own-child
42554,Unmarried
42554,Wife
46588,Husband
46588,Other-relative
46588,Own-child
46588,Wife
39787,Husband
39787,Other-relative
39787,Own-child
39787,Wife
21006,Husband
21006,Not-in-family
21006,Other-relative
21006,Own-child
21006,Unmarried
21006,Wife
44020,Husband
44020,Other-relative
44020,Own-child
44020,Wife
4355,Husband
4355,Other-relative
4355,Own-child
4355,Wife
38987,Husband
38987,Not-in-family
38987,Other-relative
38987,Own-child
38987,Unmarried
38987,Wife
11758,Husband
11758,Other-relative
11758,Own-child
11758,Wife
20618,Not-in-family
20618,Unmarried
31704,Husband
31704,Not-in-family
31704,Other-relative
31704,Own-child
31704,Unmarried
31704,Wife
47374,Husband
47374,Not-in-family
47374,Other-relative
47374,Own-child
47374,Unmarried
47374,Wife
17593,Husband
17593,Other-relative
17593,Own-child
17593,Wife
38545,Husband
38545,Not-in-family
38545,Other-relative
38545,Own-child
38545,Unmarried
38545,Wife
35294,Husband
35294,Not-in-family
35294,Other-relative
35294,Own-child
35294,Unmarried
35294,Wife
29519,Not-in-family
29519,Unmarried
31526,Husband
31526,Not-in-family
31526,Other-relative
31526,Own-child
31526,Unmarried
31526,Wife
23758,Not-in-family
23758,Unmarried
48830,Husband
48830,Other-relative
48830,Own-child
48830,Wife
40708,Husband
40708,Not-in-family
40708,Other-relative
40708,Own-child
40708,Unmarried
40708,Wife
11505,Husband
11505,Not-in-family
11505,Other-relative
11505,Own-child
11505,Unmarried
11505,Wife
10109,Husband
10109,Not-in-family
10109,Other-relative
10109,Own-child
10109,Unmarried
10109,Wife
35193,Husband
35193,Not-in-family
35193,Other-relative
35193,Own-child
35193,Unmarried
35193,Wife
13299,Husband
13299,Not-in-family
13299,Other-relative
13299,Own-child
13299,Unmarried
13299,Wife
16525,Husband
16525,Other-relative
16525,Own-child
16525,Wife
10340,Husband
10340,Not-in-family
10340,Other-relative
10340,Own-child
10340,Unmarried
10340,Wife
7982,Husband
7982,Not-in-family
7982,Other-relative
7982,Own-child
7982,Unmarried
7982,Wife
20327,Not-in-family
20327,Unmarried
46523,Not-in-family
46523,Unmarried
38595,Husband
38595,Other-relative
38595,Own-child
38595,Wife
10199,Husband
10199,Not-in-family
10199,Other-relative
10199,Own-child
10199,Unmarried
10199,Wife
2080,Husband
2080,Not-in-family
2080,Other-relative
2080,Own-child
2080,Unmarried
2080,Wife
43426,Husband
43426,Other-relative
43426,Own-child
43426,Wife
10567,Not-in-family
10567,Unmarried
41977,Husband
41977,Not-in-family
41977,Other-relative
41977,Own-child
41977,Unmarried
41977,Wife
35860,Not-in-family
35860,Unmarried
29021,Not-in-family
29021,Unmarried
475,Husband
475,Not-in-family
475,Other-relative
475,Own-child
475,Unmarried
475,Wife
7563,Not-in-family
7563,Unmarried
12928,Husband
12928,Other-relative
12928,Own-child
12928,Wife
22135,Husband
22135,Not-in-family
22135,Other-relative
22135,Own-child
22135,Unmarried
22135,Wife
41287,Not-in-family
41287,Unmarried
39450,Husband
39450,Other-relative
39450,Own-child
39450,Wife
35473,Husband
35473,Other-relative
35473,Own-child
