record_id,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33204,58,State-gov,191318,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1
29349,27,Self-emp-not-inc,357283,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,0
32719,42,Private,113732,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,625,40,United-States,0
8530,28,Local-gov,304960,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0
31311,52,Local-gov,199995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,United-States,1
44818,30,Self-emp-not-inc,247328,Assoc-voc,11,Separated,Sales,Not-in-family,White,Male,0,0,40,Mexico,0
19865,58,Private,196643,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,15,United-States,0
42944,43,Private,24264,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
22817,34,Private,177596,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-Rico,1
27556,59,Self-emp-not-inc,98418,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,0
30433,29,Private,163265,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
20216,45,Federal-gov,81487,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Puerto-Rico,1
33497,23,Private,177287,Some-college,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,0
21330,33,Private,178449,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,49,United-States,0
20355,37,Federal-gov,32528,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,England,1
18507,27,Local-gov,125442,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
7852,41,Private,33310,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
5136,25,Private,349190,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
18895,35,Private,30565,HS-grad,9,Married-AF-spouse,Other-service,Wife,White,Female,0,0,40,United-States,1
13772,65,Private,469602,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,0
1331,20,Private,324469,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
20810,39,Private,139743,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,0
22055,39,Private,193260,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,25,Mexico,0
29735,42,Private,32981,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
35243,41,Private,319271,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
5298,33,Private,100135,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,25,United-States,0
31363,27,Self-emp-not-inc,365110,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,0
30978,41,Private,242586,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
8770,27,Local-gov,124680,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
43018,59,Self-emp-inc,76860,5th-6th,3,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,99999,0,40,China,1
11167,24,Private,116800,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,United-States,0
6717,52,Private,181901,HS-grad,9,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,0,0,20,Mexico,0
41962,43,Self-emp-inc,173326,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,0,0,35,United-States,0
38217,40,Private,110732,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,50,United-States,0
29838,29,Private,107458,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
8553,20,Private,211968,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
15608,28,Private,190067,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,1564,40,United-States,1
11105,21,Private,57916,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
28615,46,Local-gov,354962,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,0
35242,28,Private,128055,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,0
27907,52,Private,259583,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
46345,42,Private,169980,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,1
23572,19,Private,250249,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,0
42019,30,Private,102320,Assoc-voc,11,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,0
36425,31,Private,256680,Assoc-acdm,12,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,0
36474,24,Private,116358,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,2339,40,Philippines,0
47223,31,Private,234537,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,50,United-States,1
19687,50,Private,180607,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
46096,34,Private,235271,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,86,United-States,1
30472,40,Private,176286,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
43246,37,Private,225385,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
4763,31,Federal-gov,206823,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,1
34788,25,Private,407714,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
13666,37,Private,365465,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,70,Philippines,0
4081,27,Private,169631,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
17398,29,Private,22641,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,0
38516,20,Private,186014,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,0
42047,23,Private,432480,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
20406,23,Private,199336,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,50,United-States,0
28822,32,Private,175856,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
455,40,Private,72887,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,1
7465,54,Private,174102,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
17978,18,Private,298860,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
21266,18,Private,334026,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,25,United-States,0
29300,23,Private,91733,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,3325,0,40,United-States,0
19672,69,Private,269499,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,8,United-States,0
39604,49,Private,116927,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
45948,31,Private,463601,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,Black,Male,0,0,40,United-States,0
40441,29,Private,138692,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
37397,27,Private,279580,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,42,Mexico,0
5886,29,Private,35032,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
45246,24,Private,240063,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,0
46706,38,Private,246463,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
39243,25,Private,335522,9th,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,Mexico,0
10980,54,Private,145714,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,25,United-States,1
25385,47,Private,298037,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,44,United-States,0
40458,48,Private,123681,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
33472,22,Private,198270,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,38,United-States,0
43395,45,Private,138342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,84,United-States,0
31318,22,Private,138504,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,30,United-States,0
11685,51,Private,43354,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
14056,46,Private,166181,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36,United-States,0
48061,22,Federal-gov,277700,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,20,United-States,0
34391,41,State-gov,201363,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,1
14101,40,Private,82161,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
14823,50,Private,398625,11th,7,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
37659,23,Private,149574,Some-college,10,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,45,United-States,0
20993,32,Local-gov,40444,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
38571,40,Private,86143,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,Philippines,0
26475,43,Private,211860,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,24,United-States,0
39701,38,Private,95336,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
34191,21,Private,174063,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
10799,45,Local-gov,215862,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,1
29364,40,Private,163434,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
34902,33,Private,169269,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Puerto-Rico,1
18389,17,Local-gov,244856,11th,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0
42820,40,Private,206927,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,1
6836,23,Private,70261,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
8623,23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,0
11138,28,Self-emp-inc,219705,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,55,United-States,0
264,26,Private,378322,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32087,29,Self-emp-not-inc,241431,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0
44097,68,Local-gov,202699,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,6418,0,35,United-States,1
18235,37,Private,359001,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,50,United-States,1
14935,23,State-gov,61743,5th-6th,3,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,0
44515,61,Private,205266,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
19793,42,Private,124792,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,45,United-States,1
41945,27,Private,184493,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Female,0,1594,25,United-States,0
41120,52,Private,135033,7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Ecuador,0
12642,30,Private,316606,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,0
8034,42,Self-emp-inc,144236,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,0
27404,61,Private,221447,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,0
47844,33,Self-emp-not-inc,303867,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,1
30405,32,State-gov,147215,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,1
30047,32,Federal-gov,90653,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,1380,40,United-States,0
46391,39,Private,124090,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
23106,54,Self-emp-inc,162439,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,98,United-States,1
33396,25,Private,176520,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
42010,59,Self-emp-not-inc,156797,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,13550,0,60,United-States,1
4551,25,State-gov,261979,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
18416,24,Private,32921,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0
37519,49,Private,201127,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1902,70,United-States,0
5391,31,Private,101562,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,55,United-States,0
20304,33,Private,303867,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
24669,50,Private,279461,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
29880,60,Private,142922,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
18436,33,Federal-gov,293550,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,4064,0,40,United-States,0
36717,47,Private,323212,Some-college,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,0
40382,36,Private,131808,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,1
30771,29,Private,197565,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
9289,19,Private,145844,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
29223,43,Self-emp-not-inc,160369,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,0,0,25,United-States,0
37602,48,Private,113211,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,99999,0,40,United-States,1
9545,50,Private,209464,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,35,United-States,0
28022,30,Private,161599,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1
25128,24,Private,176321,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
37225,37,Private,166193,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
37891,23,Private,189203,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
6486,57,Local-gov,215175,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,0
14422,42,Private,397346,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,0
23151,40,Private,27821,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,2829,0,40,United-States,0
38118,35,Private,185084,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,1
5852,23,Private,224954,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,25,United-States,0
32549,43,State-gov,255835,Some-college,10,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
19327,41,Private,327606,12th,8,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
7568,26,Private,28856,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
31700,17,Private,141590,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,12,United-States,0
31408,27,Private,184078,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
38460,29,Private,251526,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,20,United-States,0
45318,45,Private,224559,10th,6,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,0
11912,45,Private,195949,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
12625,51,Private,160724,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,99,South,0
38078,25,Private,133373,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,1
40688,18,Private,137363,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
42814,42,Private,219155,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
26956,25,Private,470203,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,0
31786,50,Private,102615,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,1
23374,38,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,0
3871,30,Local-gov,363032,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,0
40278,43,Private,151504,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
5133,57,Local-gov,44273,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
13540,33,Private,168782,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
17899,39,Local-gov,163278,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,2202,0,44,United-States,0
37998,28,Private,115677,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,1
47924,17,Private,102456,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
41250,73,Private,187334,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
10948,51,Private,210736,10th,6,Married-spouse-absent,Craft-repair,Other-relative,White,Male,0,0,40,United-States,0
17712,39,Private,201410,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
27205,60,Federal-gov,67320,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,0
47967,56,Private,118993,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
403,34,Private,227689,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,United-States,0
32019,23,Private,162228,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,0
41298,42,Private,36296,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
22140,37,Self-emp-not-inc,607848,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1
2737,58,Private,205896,HS-grad,9,Divorced,Sales,Other-relative,White,Female,0,0,40,United-States,0
27036,17,Private,182158,10th,6,Never-married,Priv-house-serv,Own-child,White,Male,0,0,30,United-States,0
23280,49,Self-emp-inc,197038,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
18032,53,Self-emp-not-inc,30008,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,0
15494,58,Private,172618,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
46001,45,Private,212120,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
46927,38,Federal-gov,174778,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0
20050,32,Local-gov,177566,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,50,Germany,0
24537,50,Private,192964,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,65,United-States,0
27458,34,Local-gov,234096,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
16120,63,Local-gov,168656,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,35,Outlying-US(Guam-USVI-etc),0
47661,31,Private,274818,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
42134,18,Private,238281,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,0
35411,35,Private,215503,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Canada,0
12497,28,Self-emp-not-inc,188278,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,0
47349,20,Private,374116,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
28609,33,Private,348152,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
7968,58,Private,289364,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,1
3277,35,Private,180342,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
12544,43,Local-gov,186995,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,0
20552,33,Local-gov,220430,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,70,United-States,1
28281,35,Private,243357,11th,7,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
2294,56,Private,143030,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,0
30379,20,Private,26842,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,2176,0,40,United-States,0
39012,32,Self-emp-not-inc,106014,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
20220,37,Private,175390,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
28557,34,Private,165737,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,43,India,1
4774,30,Private,53158,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
8593,40,Local-gov,33155,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
37487,41,Self-emp-inc,64112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,1
5212,34,Self-emp-not-inc,174463,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,0
8187,68,Private,224338,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
16836,44,Private,277533,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
33775,53,Self-emp-not-inc,163826,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
9454,45,Local-gov,153312,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,10,United-States,1
34794,33,Private,110592,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
16434,33,Private,147700,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,0
39825,34,State-gov,377017,Masters,14,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,0
31575,18,Private,261720,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
39674,24,Private,196674,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
2617,23,Private,241185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
27461,65,Private,83800,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,27,United-States,0
16485,38,State-gov,312528,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,37,United-States,0
5313,25,Self-emp-not-inc,257574,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,0
36615,28,Private,209934,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,0
44685,39,Local-gov,364782,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1
14999,50,State-gov,24185,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States,1
42691,45,Private,298950,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
944,20,Private,241752,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
6196,42,Private,210525,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,1
17923,48,Private,224870,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,Other,Female,0,0,38,Ecuador,0
41492,52,Private,161599,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,0
19991,20,Private,117767,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,0
16385,25,Private,192273,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
20758,39,Private,144688,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,50,United-States,0
17910,31,Private,398988,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
35634,21,Private,33884,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
12639,35,Private,187112,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0
30171,45,Private,80430,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
17720,25,Private,185942,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,1
22337,28,Local-gov,149991,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,42,United-States,1
33659,26,Private,60726,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,6849,0,50,United-States,0
24770,58,Self-emp-inc,182062,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,1
44129,43,Private,107503,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,1
16165,50,Private,150876,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,55,United-States,1
46089,44,Private,160369,Some-college,10,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,2,United-States,0
29125,24,Private,143766,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,55,United-States,0
