Features;Accuracy;F1 Score 0;F1 Score 1
('age', 'fnlwgt', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.840685461580984;0.9002975160866256;0.6037943359912016
('age', 'fnlwgt', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8652294085129906;0.9131085608382636;0.6998276286628909
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.8652294085129906;0.913392539964476;0.6963885429638854
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8560530679933664;0.9072781655034895;0.6783596837944664
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8568269762299613;0.9078226208271052;0.6795347686216283
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8432283029297954;0.8987721302113079;0.6526212640862322
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8416804864566059;0.8984253085544048;0.6412825651302605
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.834383637368712;0.8932440136830102;0.6308526367668802
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8656716417910447;0.913652192452562;0.6976859915401842
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8645660585959093;0.913151364764268;0.6925972396486826
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.858595909342178;0.9089874048245926;0.6831805796383453
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.843338861249309;0.8992248062015504;0.6482998262596178
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8676616915422886;0.9150521609538003;0.700675168792198
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8653399668325041;0.9134082183989762;0.6973161033797217
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.857379767827529;0.9080541696364932;0.6822660098522167
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8422332780541736;0.8986001563277197;0.6447597709733632
('age', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.867551133222775;0.9148784993605229;0.7016932270916335
('age', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.866113875069099;0.9139364650700021;0.6986812639960189
('age', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8647871752349364;0.9131453731979263;0.6949363931154902
('age', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8581536760641238;0.9086767741476262;0.6825043306112348
('age', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.843338861249309;0.8991817858413376;0.648822800495663
('age', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8662244333886125;0.9140869071286566;0.6979530703944083
('age', 'education', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8672194582642344;0.9145864447763317;0.7019111442045173
('age', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8614704256495301;0.9114550208465833;0.6818989591266819
('age', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8606965174129353;0.9109540636042402;0.6802030456852792
('age', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8519624101713654;0.904690725318528;0.6686463746597376
('age', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8362631288004422;0.8950612910082902;0.6276087503143073
('age', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.861028192371476;0.9112852000846919;0.6794185156847743
('age', 'education', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8623548922056384;0.9117334278624601;0.6875784190715182
('age', 'education', 'education-num', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8609176340519624;0.910805445263755;0.6843953838434521
('age', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8672194582642344;0.9145621398591449;0.7022067939499133
('age', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8650082918739636;0.9133120340788072;0.6951310861423221
('age', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8593698175787728;0.9094275135289092;0.6856154226396441
('age', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8441127694859039;0.8998863959102528;0.6480279580629057
('age', 'education', 'education-num', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8665561083471531;0.914281656132377;0.6989274133200299
('age', 'education', 'education-num', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8672194582642344;0.9147440902960176;0.699975018735948
('age', 'education', 'education-num', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.854947484798231;0.9082260772243984;0.654190827622562
('age', 'education', 'education-num', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8614704256495301;0.9114800423878489;0.6815756035578144
('age', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8666666666666667;0.9142247510668563;0.7007444168734491
('age', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8653399668325041;0.9134082183989762;0.6973161033797217
('age', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8580431177446103;0.9085990888382688;0.6823354774863929
('age', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8423438363736871;0.8986496090973702;0.645273631840796
('age', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8686567164179104;0.9155410209014645;0.7047713717693836
('age', 'education', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8669983416252073;0.9143589378514986;0.7024486767252041
('age', 'education', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8676616915422886;0.9148709195647535;0.702903946388682
('age', 'education', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8613598673300166;0.9115406320541761;0.6796116504854369
('age', 'education', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8668877833056937;0.9143791779263263;0.7010923535253227
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.867551133222775;0.9148179749715586;0.702434177844014
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8653399668325041;0.9133466135458167;0.6980664352999504
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8593698175787728;0.9092465753424658;0.6877761413843888
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8442233278054173;0.8997509782995375;0.6508054522924411
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8676616915422886;0.9148466955965;0.7031986114554922
('age', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8665561083471531;0.9142694793664323;0.6990775367738719
('age', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8660033167495854;0.9137857447716603;0.6994047619047619
('age', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.862244333886125;0.911781365052393;0.6858295511850732
('age', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8666666666666667;0.9143709173530247;0.6989515726410385
('age', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.86489773355445;0.912701814544935;0.7013685239491692
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain');0.8566058595909343;0.908111937654977;0.6737106918238994
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss');0.838253178551686;0.8964834076275384;0.6302754612079858
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week');0.8315091210613599;0.8919608677158656;0.6174698795180723
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'native-country');0.829519071310116;0.8907003118797845;0.6127574083375188
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss');0.868767274737424;0.9158812274112395;0.7016838401608444
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week');0.8601437258153676;0.9104297953692558;0.6811192336778422
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'native-country');0.8591487009397457;0.9097478039104562;0.6794162053346754
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week');0.8389165284687673;0.8969516938963151;0.6312325993419388
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss', 'native-country');0.839690436705362;0.8974250141482739;0.6332827516439049
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'race', 'hours-per-week', 'native-country');0.833167495854063;0.8933644265422939;0.6169078446306169
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss');0.8662244333886125;0.9141356798183367;0.6973486743371686
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week');0.857379767827529;0.9084846765039728;0.6770155232849274
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'native-country');0.8576008844665561;0.9086265607264472;0.6775162744116174
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week');0.8398009950248756;0.8973577955656301;0.6352881953183992
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-loss', 'native-country');0.8373687119955777;0.8957403076050747;0.6304948505400653
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'sex', 'hours-per-week', 'native-country');0.8322830292979547;0.8927384571873012;0.6156574613630605
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week');0.866113875069099;0.9140220092296769;0.6976279650436954
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'native-country');0.8665561083471531;0.9144032338132048;0.6974178992228629
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'hours-per-week', 'native-country');0.8588170259812051;0.9095416873273359;0.6785804178202869
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'relationship', 'capital-loss', 'hours-per-week', 'native-country');0.840685461580984;0.8978521301481533;0.638212402711524
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss');0.866334991708126;0.9141761908142259;0.6979765176117911
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week');0.85616362631288;0.9076453467736211;0.674993754683987
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'native-country');0.8568269762299613;0.9081234480312167;0.6758448060075094
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week');0.840906578220011;0.8979649719917748;0.6390770002508152
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'capital-loss', 'native-country');0.8380320619126589;0.896194997520017;0.6316318833291426
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'sex', 'hours-per-week', 'native-country');0.8325041459369817;0.89260650740767;0.6196334421290485
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8660033167495854;0.9141521461963451;0.6948640483383686
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8672194582642344;0.9148528890464375;0.6986198243412798
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8583747927031509;0.9092197576358869;0.678059814023624
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8403537866224433;0.8976902366444665;0.6368209255533199
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8658927584300719;0.9139533234021423;0.6962183821687954
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8677722498618021;0.9151652716697404;0.7004008016032064
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.858595909342178;0.9092457248279288;0.6800100075056292
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8402432283029297;0.897583102983911;0.6370258728962572
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'occupation', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8666666666666667;0.9145408163265306;0.6968325791855203
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.860033167495854;0.9109203490008444;0.6735430634347602
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8518518518518519;0.9056205099309762;0.6557040082219938
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8511885019347706;0.9051310967014379;0.65504869297796
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8323935876174682;0.893134075849429;0.6116803278688525
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8321724709784412;0.8937123652149559;0.6013655462184874
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8263128800442233;0.8891554363931419;0.5989277508297166
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8604754007739083;0.910938602681722;0.6780612244897959
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8599226091763406;0.910994028802248;0.6713359273670557
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8542841348811498;0.9073006048670699;0.6596074380165289
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8336097291321172;0.8939767523775978;0.613607188703466
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.859812050856827;0.9105656651149668;0.6758691206543967
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8611387506909896;0.9114744854806879;0.6781137878011276
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8515201768933113;0.9054291951271037;0.6546670095140139
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8311774461028192;0.8924723611013309;0.60735407559784
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8615809839690437;0.9116567880327406;0.6804492087799898
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.861249309010503;0.9114013413342746;0.6802547770700637
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8611387506909896;0.9116239797354349;0.6761217122227953
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8514096185737977;0.9054719369812914;0.6528925619834711
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8325041459369817;0.8933474128827877;0.61003861003861
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.861249309010503;0.9117502285352648;0.675626776944947
('workclass', 'fnlwgt', 'education', 'education-num', 'marital-status', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8618021006080707;0.9119222096956031;0.6793227296049256
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.867330016583748;0.9148815434813449;0.6993987975951904
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.8577114427860697;0.9086780671255233;0.6780085063797848
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8569375345494749;0.9082399659622749;0.6755265797392177
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.8402432283029297;0.8978437610463061;0.6337135614702155
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8398009950248756;0.8977056124249911;0.630828025477707
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8325041459369817;0.8927281739007293;0.6180993193849257
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8683250414593698;0.9155618574973413;0.701129234629862
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8664455500276396;0.9143869596031183;0.6964824120603015
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.8608070757324489;0.910753526617991;0.6839066030630179
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8402432283029297;0.8976121306596755;0.6366607995976867
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8686567164179104;0.9157207718501703;0.7025538307461192
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8671088999447208;0.9148604618217878;0.6973816717019133
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8603648424543947;0.9103937566512947;0.683854818523154
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.841901603095633;0.8987968860580325;0.6388888888888888
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8685461580983969;0.9156677778565856;0.7020796792783763
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8436705362078496;0.9023885130470799;0.6076581576026637
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8415699281370923;0.9017887739017202;0.5904544155472993
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.835820895522388;0.8972673815288827;0.5914718019257221
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8153676064123825;0.8844930142481671;0.5401982378854625
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8375898286346047;0.9000204178860682;0.5675596114218429
('workclass', 'fnlwgt', 'education', 'education-num', 'occupation', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8456605859590934;0.903471165813857;0.6152149944873209
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.862244333886125;0.9120677487649965;0.6821428571428572
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8614704256495301;0.9118660758247169;0.6764781822876323
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8521835268103924;0.905864958107442;0.6560329302804219
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8332780541735766;0.8936230248306998;0.6147164026571282
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8632393587617468;0.9127583045348755;0.6837126054717464
('workclass', 'fnlwgt', 'education', 'education-num', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8611387506909896;0.9113495200451722;0.6797552269250382
('workclass', 'fnlwgt', 'education', 'education-num', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8422332780541736;0.9016743609177978;0.6010623427453173
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'capital-loss');0.8664455500276396;0.9144112228992489;0.6961770623742455
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'hours-per-week');0.859812050856827;0.9099815419565526;0.6833166833166833
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-gain', 'native-country');0.8581536760641238;0.9090522435670234;0.6778809942254582
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'hours-per-week');0.840906578220011;0.8980661613657293;0.6378051849987415
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'capital-loss', 'native-country');0.8385848535102266;0.896600566572238;0.6322418136020151
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'sex', 'hours-per-week', 'native-country');0.8344941956882256;0.8939726609533253;0.6230168723243515
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'hours-per-week');0.8660033167495854;0.9139204545454546;0.6977556109725686
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'capital-loss', 'native-country');0.8669983416252073;0.9147594416495429;0.6975106864470707
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'capital-gain', 'hours-per-week', 'native-country');0.860033167495854;0.9102763997165131;0.6819095477386935
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'race', 'capital-loss', 'hours-per-week', 'native-country');0.8412382531785517;0.898300283286119;0.638287153652393
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8672194582642344;0.9146471466136025;0.7011694451356059
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'capital-loss', 'native-country');0.8674405749032614;0.9148256020458905;0.7012210316471468
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-gain', 'hours-per-week', 'native-country');0.8583747927031509;0.9090909090909091;0.6796699174793699
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'sex', 'capital-loss', 'hours-per-week', 'native-country');0.8423438363736871;0.898965566104577;0.6413480885311871
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'relationship', 'capital-gain', 'capital-loss', 'hours-per-week', 'native-country');0.8688778330569376;0.9158865248226951;0.7027568922305765
('workclass', 'fnlwgt', 'education', 'marital-status', 'occupation', 'race', 'sex', 'capital-gain', 'capital-loss', 'hours-per-week');0.8662244333886125;0.9141234918381831;0.6975
